feature_vector,video_path,label
[[0.23503397 0.08691791 0.         ... 0.16573647 0.12980555 0.17947593]],some_videos_sample_clips/riding mechanical bull/SPyjfe_5hFU/clip_0007.mp4,normal
[[0.17554112 0.19667695 0.05046767 ... 0.06233287 0.1904148  0.27341947]],some_videos_sample_clips/riding mechanical bull/omIg1j4tj5U/clip_0006.mp4,normal
[[0.25079617 0.         0.10865338 ... 0.11662006 0.         0.10416404]],some_videos_sample_clips/riding mechanical bull/omIg1j4tj5U/clip_0002.mp4,normal
[[0.11624315 0.40941048 0.20265312 ... 0.02644292 0.         0.        ]],some_videos_sample_clips/riding mechanical bull/omIg1j4tj5U/clip_0011.mp4,normal
[[0.1063301  0.1281462  0.26771745 ... 0.13387017 0.2207402  0.12082966]],some_videos_sample_clips/riding mechanical bull/omIg1j4tj5U/clip_0003.mp4,normal
[[0.10214142 0.         0.08170986 ... 0.10122246 0.50032485 0.17665465]],some_videos_sample_clips/riding mechanical bull/omIg1j4tj5U/clip_0000.mp4,normal
[[0.02600726 0.3669953  0.24740146 ... 0.14595653 0.27849916 0.26360363]],some_videos_sample_clips/riding mechanical bull/omIg1j4tj5U/clip_0009.mp4,normal
[[0.24097848 0.2070955  0.24744657 ... 0.1801691  0.06678027 0.18544225]],some_videos_sample_clips/riding mechanical bull/omIg1j4tj5U/clip_0010.mp4,normal
[[0.11380374 0.17984796 0.12704356 ... 0.07011974 0.2055581  0.10360534]],some_videos_sample_clips/riding mechanical bull/omIg1j4tj5U/clip_0001.mp4,normal
[[0.0593866  0.4981029  0.23782149 ... 0.13558947 0.10857379 0.05844393]],some_videos_sample_clips/riding mechanical bull/omIg1j4tj5U/clip_0004.mp4,normal
[[0.2965774  0.08440115 0.11133607 ... 0.03378498 0.36587957 0.14997731]],some_videos_sample_clips/riding mechanical bull/omIg1j4tj5U/clip_0005.mp4,normal
[[0.04598148 0.25385663 0.1779681  ... 0.         0.09906588 0.2716106 ]],some_videos_sample_clips/riding mechanical bull/omIg1j4tj5U/clip_0008.mp4,normal
[[0.4219667  0.17744721 0.19073819 ... 0.25032744 0.06866582 0.22292352]],some_videos_sample_clips/riding mechanical bull/omIg1j4tj5U/clip_0007.mp4,normal
[[0.21128216 0.28594208 0.07708253 ... 0.0323892  0.14356188 0.13221866]],some_videos_sample_clips/riding mechanical bull/HaPE5djNPZU/clip_0006.mp4,normal
[[0.09530308 0.1174038  0.18021072 ... 0.09342865 0.14992492 0.33818027]],some_videos_sample_clips/riding mechanical bull/HaPE5djNPZU/clip_0002.mp4,normal
[[0.00657426 0.07063425 0.29211688 ... 0.13991249 0.15943143 0.17200455]],some_videos_sample_clips/riding mechanical bull/HaPE5djNPZU/clip_0003.mp4,normal
[[0.33419088 0.13694285 0.23659115 ... 0.17651974 0.1648021  0.20350504]],some_videos_sample_clips/riding mechanical bull/HaPE5djNPZU/clip_0000.mp4,normal
[[0.19406395 0.27970082 0.23197977 ... 0.15877193 0.2772063  0.08184103]],some_videos_sample_clips/riding mechanical bull/HaPE5djNPZU/clip_0001.mp4,normal
[[0.22028552 0.22962895 0.06347605 ... 0.02142684 0.22380848 0.13669017]],some_videos_sample_clips/riding mechanical bull/HaPE5djNPZU/clip_0004.mp4,normal
[[0.13674141 0.2525981  0.17056979 ... 0.02758998 0.28270298 0.06629685]],some_videos_sample_clips/riding mechanical bull/HaPE5djNPZU/clip_0005.mp4,normal
[[0.10312653 0.10175639 0.03132901 ... 0.04054854 0.25575373 0.        ]],some_videos_sample_clips/riding mechanical bull/HaPE5djNPZU/clip_0007.mp4,normal
[[0.08352232 0.09986013 0.         ... 0.49222478 0.44573006 0.45571145]],some_videos_sample_clips/riding mechanical bull/LUmnEddMTVM/clip_0006.mp4,normal
[[0.17004834 0.09135348 0.18210505 ... 0.11225685 0.63704836 0.39517242]],some_videos_sample_clips/riding mechanical bull/LUmnEddMTVM/clip_0002.mp4,normal
[[0.13238068 0.25834557 0.03219105 ... 0.26972246 0.7344497  0.06505036]],some_videos_sample_clips/riding mechanical bull/LUmnEddMTVM/clip_0011.mp4,normal
[[0.3007164  0.21157685 0.0379292  ... 0.15073675 0.5661395  0.23866849]],some_videos_sample_clips/riding mechanical bull/LUmnEddMTVM/clip_0017.mp4,normal
[[0.2283412  0.08955075 0.16411808 ... 0.13837719 0.32142404 0.1614037 ]],some_videos_sample_clips/riding mechanical bull/LUmnEddMTVM/clip_0012.mp4,normal
[[0.1695329  0.24016581 0.13917415 ... 0.20693378 0.21512602 0.11253875]],some_videos_sample_clips/riding mechanical bull/LUmnEddMTVM/clip_0014.mp4,normal
[[0.06777566 0.27908427 0.07396682 ... 0.32642326 0.19596706 0.37569267]],some_videos_sample_clips/riding mechanical bull/LUmnEddMTVM/clip_0003.mp4,normal
[[0.08489344 0.24268758 0.0779604  ... 0.3210821  0.39646855 0.16283071]],some_videos_sample_clips/riding mechanical bull/LUmnEddMTVM/clip_0000.mp4,normal
[[0.22303152 0.1702123  0.10665309 ... 0.5186033  0.55694    0.3525307 ]],some_videos_sample_clips/riding mechanical bull/LUmnEddMTVM/clip_0015.mp4,normal
[[0.19675958 0.2340569  0.11873732 ... 0.1455236  0.37116715 0.29840907]],some_videos_sample_clips/riding mechanical bull/LUmnEddMTVM/clip_0009.mp4,normal
[[0.18222249 0.04673313 0.06844019 ... 0.30765182 0.23749201 0.05262729]],some_videos_sample_clips/riding mechanical bull/LUmnEddMTVM/clip_0013.mp4,normal
[[0.27864608 0.17415784 0.05630004 ... 0.21117182 0.3985913  0.18326896]],some_videos_sample_clips/riding mechanical bull/LUmnEddMTVM/clip_0010.mp4,normal
[[0.16136277 0.27667245 0.21563244 ... 0.4051182  0.07875614 0.18464403]],some_videos_sample_clips/riding mechanical bull/LUmnEddMTVM/clip_0001.mp4,normal
[[0.         0.22643581 0.22583626 ... 0.09261422 0.23953836 0.22494762]],some_videos_sample_clips/riding mechanical bull/LUmnEddMTVM/clip_0004.mp4,normal
[[0.21937294 0.1901755  0.24552758 ... 0.31647563 0.17866579 0.        ]],some_videos_sample_clips/riding mechanical bull/LUmnEddMTVM/clip_0016.mp4,normal
[[0.11437366 0.2185364  0.23680699 ... 0.41646948 0.75865144 0.11764934]],some_videos_sample_clips/riding mechanical bull/LUmnEddMTVM/clip_0005.mp4,normal
[[0.14465807 0.03556548 0.04371928 ... 0.19952193 0.22318307 0.1604579 ]],some_videos_sample_clips/riding mechanical bull/LUmnEddMTVM/clip_0008.mp4,normal
[[0.17799257 0.14701252 0.19562379 ... 0.06222258 0.7132978  0.06642407]],some_videos_sample_clips/riding mechanical bull/LUmnEddMTVM/clip_0007.mp4,normal
[[0.12201345 0.32790804 0.31123298 ... 0.13903148 0.25610557 0.27178678]],some_videos_sample_clips/riding mechanical bull/fs25Rf2ayiY/clip_0006.mp4,normal
[[0.16057348 0.23516563 0.06902031 ... 0.08507198 0.1835341  0.09717532]],some_videos_sample_clips/riding mechanical bull/fs25Rf2ayiY/clip_0002.mp4,normal
[[0.15468426 0.55413836 0.06730941 ... 0.07808989 0.44616914 0.16650619]],some_videos_sample_clips/riding mechanical bull/fs25Rf2ayiY/clip_0011.mp4,normal
[[0.01847074 0.08873071 0.16072518 ... 0.01444963 0.2340592  0.03114658]],some_videos_sample_clips/riding mechanical bull/fs25Rf2ayiY/clip_0017.mp4,normal
[[0.15491942 0.12569503 0.01685254 ... 0.04272099 0.13684429 0.14121662]],some_videos_sample_clips/riding mechanical bull/fs25Rf2ayiY/clip_0012.mp4,normal
[[0.19092499 0.2725546  0.10928964 ... 0.03232206 0.13310264 0.10721959]],some_videos_sample_clips/riding mechanical bull/fs25Rf2ayiY/clip_0014.mp4,normal
[[0.1322988  0.09834042 0.07151101 ... 0.01480972 0.23062514 0.21880932]],some_videos_sample_clips/riding mechanical bull/fs25Rf2ayiY/clip_0003.mp4,normal
[[0.121716   0.36711702 0.04402946 ... 0.05726382 0.17567353 0.12813772]],some_videos_sample_clips/riding mechanical bull/fs25Rf2ayiY/clip_0000.mp4,normal
[[0.39937767 0.13381639 0.06317647 ... 0.06869648 0.22545134 0.25434205]],some_videos_sample_clips/riding mechanical bull/fs25Rf2ayiY/clip_0015.mp4,normal
[[0.03297928 0.12452419 0.10029886 ... 0.17546158 0.05876311 0.18412596]],some_videos_sample_clips/riding mechanical bull/fs25Rf2ayiY/clip_0009.mp4,normal
[[0.12517542 0.07143308 0.0140275  ... 0.16275656 0.31674504 0.21045707]],some_videos_sample_clips/riding mechanical bull/fs25Rf2ayiY/clip_0013.mp4,normal
[[0.15549734 0.23619215 0.07167277 ... 0.01029217 0.14471939 0.26429817]],some_videos_sample_clips/riding mechanical bull/fs25Rf2ayiY/clip_0010.mp4,normal
[[0.13583209 0.3262737  0.1038809  ... 0.21321817 0.15934315 0.11530464]],some_videos_sample_clips/riding mechanical bull/fs25Rf2ayiY/clip_0001.mp4,normal
[[0.1267887  0.1640912  0.14733824 ... 0.0608269  0.26423505 0.08150119]],some_videos_sample_clips/riding mechanical bull/fs25Rf2ayiY/clip_0004.mp4,normal
[[0.06783357 0.23469853 0.12074691 ... 0.         0.31894737 0.        ]],some_videos_sample_clips/riding mechanical bull/fs25Rf2ayiY/clip_0016.mp4,normal
[[0.12661411 0.150763   0.10141482 ... 0.2396153  0.22623561 0.2071837 ]],some_videos_sample_clips/riding mechanical bull/fs25Rf2ayiY/clip_0005.mp4,normal
[[0.04505075 0.370833   0.13209336 ... 0.18916123 0.2058448  0.20891158]],some_videos_sample_clips/riding mechanical bull/fs25Rf2ayiY/clip_0008.mp4,normal
[[0.15870626 0.21002221 0.10052752 ... 0.07997589 0.2563325  0.23490624]],some_videos_sample_clips/riding mechanical bull/fs25Rf2ayiY/clip_0007.mp4,normal
[[0.16996841 0.10242089 0.03940198 ... 0.1672492  0.62523764 0.13228713]],some_videos_sample_clips/riding mechanical bull/ZnlFOva-BHM/clip_0006.mp4,normal
[[0.16316351 0.17978671 0.06970642 ... 0.06021501 0.430827   0.09575059]],some_videos_sample_clips/riding mechanical bull/ZnlFOva-BHM/clip_0002.mp4,normal
[[0.19279079 0.04199467 0.1812859  ... 0.20292108 0.07986097 0.19920406]],some_videos_sample_clips/riding mechanical bull/ZnlFOva-BHM/clip_0011.mp4,normal
[[0.14139917 0.18918219 0.17552808 ... 0.18023601 0.4790686  0.14108722]],some_videos_sample_clips/riding mechanical bull/ZnlFOva-BHM/clip_0017.mp4,normal
[[0.11128535 0.15730493 0.16042908 ... 0.16385044 0.41193506 0.24822502]],some_videos_sample_clips/riding mechanical bull/ZnlFOva-BHM/clip_0012.mp4,normal
[[0.12051413 0.07943711 0.12550361 ... 0.02308324 0.31479    0.08744469]],some_videos_sample_clips/riding mechanical bull/ZnlFOva-BHM/clip_0014.mp4,normal
[[0.16720411 0.10760614 0.17677175 ... 0.24521294 0.7265337  0.28486815]],some_videos_sample_clips/riding mechanical bull/ZnlFOva-BHM/clip_0003.mp4,normal
[[0.14227316 0.2866834  0.14521717 ... 0.11597834 0.320457   0.22764473]],some_videos_sample_clips/riding mechanical bull/ZnlFOva-BHM/clip_0000.mp4,normal
[[0.16811508 0.17626618 0.06323531 ... 0.09505661 0.07249843 0.11524439]],some_videos_sample_clips/riding mechanical bull/ZnlFOva-BHM/clip_0015.mp4,normal
[[0.21131702 0.15935437 0.28769287 ... 0.         0.21217191 0.23633468]],some_videos_sample_clips/riding mechanical bull/ZnlFOva-BHM/clip_0009.mp4,normal
[[0.10945325 0.06593633 0.09057205 ... 0.11562618 0.32792813 0.24527793]],some_videos_sample_clips/riding mechanical bull/ZnlFOva-BHM/clip_0013.mp4,normal
[[0.17578134 0.24219494 0.21103561 ... 0.25679597 0.27130547 0.25665972]],some_videos_sample_clips/riding mechanical bull/ZnlFOva-BHM/clip_0010.mp4,normal
[[0.22036003 0.11977702 0.17181647 ... 0.2400395  0.338182   0.24256305]],some_videos_sample_clips/riding mechanical bull/ZnlFOva-BHM/clip_0001.mp4,normal
[[0.0760932  0.26761055 0.17074628 ... 0.14020054 0.4988539  0.09477438]],some_videos_sample_clips/riding mechanical bull/ZnlFOva-BHM/clip_0004.mp4,normal
[[0.09708361 0.3313608  0.1825476  ... 0.12657952 0.48905253 0.15135567]],some_videos_sample_clips/riding mechanical bull/ZnlFOva-BHM/clip_0016.mp4,normal
[[0.04830785 0.30961975 0.1413148  ... 0.06207255 0.42422485 0.08652306]],some_videos_sample_clips/riding mechanical bull/ZnlFOva-BHM/clip_0005.mp4,normal
[[0.19057904 0.08933897 0.         ... 0.05381783 0.3445675  0.24181855]],some_videos_sample_clips/riding mechanical bull/ZnlFOva-BHM/clip_0008.mp4,normal
[[0.06479196 0.31550202 0.10939312 ... 0.13767989 0.         0.20960417]],some_videos_sample_clips/riding mechanical bull/ZnlFOva-BHM/clip_0007.mp4,normal
[[0.13027894 0.16902137 0.0979725  ... 0.14065948 0.21136022 0.12811127]],some_videos_sample_clips/riding mechanical bull/Olfle8zXf94/clip_0006.mp4,normal
[[0.23721789 0.1785202  0.1805651  ... 0.12862234 0.18169199 0.36146528]],some_videos_sample_clips/riding mechanical bull/Olfle8zXf94/clip_0002.mp4,normal
[[0.10014404 0.03922356 0.13702156 ... 0.11591242 0.15848981 0.15993972]],some_videos_sample_clips/riding mechanical bull/Olfle8zXf94/clip_0011.mp4,normal
[[0.16004482 0.19416511 0.15023504 ... 0.0968314  0.17061713 0.223665  ]],some_videos_sample_clips/riding mechanical bull/Olfle8zXf94/clip_0017.mp4,normal
[[0.         0.12360251 0.10464738 ... 0.12198552 0.22148047 0.1765316 ]],some_videos_sample_clips/riding mechanical bull/Olfle8zXf94/clip_0012.mp4,normal
[[0.07014211 0.17460668 0.31738487 ... 0.28061667 0.15463725 0.26450562]],some_videos_sample_clips/riding mechanical bull/Olfle8zXf94/clip_0014.mp4,normal
[[0.20736638 0.25553057 0.25913176 ... 0.2447479  0.2736295  0.3215944 ]],some_videos_sample_clips/riding mechanical bull/Olfle8zXf94/clip_0003.mp4,normal
[[0.07170381 0.29522184 0.06505191 ... 0.06277894 0.3758947  0.11356392]],some_videos_sample_clips/riding mechanical bull/Olfle8zXf94/clip_0000.mp4,normal
[[0.02391319 0.11578788 0.19853571 ... 0.15494816 0.12166931 0.32105297]],some_videos_sample_clips/riding mechanical bull/Olfle8zXf94/clip_0015.mp4,normal
[[0.05266494 0.23593691 0.17401916 ... 0.21873264 0.1526292  0.07223602]],some_videos_sample_clips/riding mechanical bull/Olfle8zXf94/clip_0009.mp4,normal
[[0.06450899 0.2613047  0.         ... 0.16649626 0.45029268 0.22888711]],some_videos_sample_clips/riding mechanical bull/Olfle8zXf94/clip_0013.mp4,normal
[[0.07518177 0.17394735 0.1863984  ... 0.22942634 0.15073049 0.2086186 ]],some_videos_sample_clips/riding mechanical bull/Olfle8zXf94/clip_0010.mp4,normal
[[0.10580792 0.23579021 0.14592609 ... 0.3726785  0.21619554 0.11556496]],some_videos_sample_clips/riding mechanical bull/Olfle8zXf94/clip_0001.mp4,normal
[[0.1338759  0.25488093 0.13049427 ... 0.05990464 0.21957882 0.21521139]],some_videos_sample_clips/riding mechanical bull/Olfle8zXf94/clip_0004.mp4,normal
[[0.18389343 0.08776944 0.2495582  ... 0.2889218  0.43484566 0.2325557 ]],some_videos_sample_clips/riding mechanical bull/Olfle8zXf94/clip_0016.mp4,normal
[[0.09264033 0.16834593 0.1941887  ... 0.26369914 0.23735552 0.26186216]],some_videos_sample_clips/riding mechanical bull/Olfle8zXf94/clip_0005.mp4,normal
[[0.07155641 0.02949955 0.19294062 ... 0.19060045 0.16168556 0.26135063]],some_videos_sample_clips/riding mechanical bull/Olfle8zXf94/clip_0008.mp4,normal
[[0.06347366 0.27833313 0.16910797 ... 0.22380936 0.10718586 0.07581365]],some_videos_sample_clips/riding mechanical bull/Olfle8zXf94/clip_0007.mp4,normal
[[0.15675096 0.29634967 0.         ... 0.         0.13124242 0.1487423 ]],some_videos_sample_clips/riding mechanical bull/XLoEgjP0Z3U/clip_0006.mp4,normal
[[0.08481669 0.13557884 0.11080058 ... 0.15866596 0.29373398 0.14889053]],some_videos_sample_clips/riding mechanical bull/XLoEgjP0Z3U/clip_0002.mp4,normal
[[0.2549168  0.1680268  0.21625786 ... 0.1495738  0.19239914 0.4294717 ]],some_videos_sample_clips/riding mechanical bull/XLoEgjP0Z3U/clip_0011.mp4,normal
[[0.26273713 0.20814863 0.16127773 ... 0.0446469  0.27232248 0.13693206]],some_videos_sample_clips/riding mechanical bull/XLoEgjP0Z3U/clip_0017.mp4,normal
[[0.06438198 0.3003393  0.05477652 ... 0.08291333 0.27416614 0.        ]],some_videos_sample_clips/riding mechanical bull/XLoEgjP0Z3U/clip_0012.mp4,normal
[[0.07859395 0.22543445 0.03629415 ... 0.01954149 0.2452648  0.37805694]],some_videos_sample_clips/riding mechanical bull/XLoEgjP0Z3U/clip_0014.mp4,normal
[[0.2591962  0.43486676 0.22504802 ... 0.04381197 0.10052452 0.32613477]],some_videos_sample_clips/riding mechanical bull/XLoEgjP0Z3U/clip_0003.mp4,normal
[[0.2396491  0.3083252  0.17110892 ... 0.04842574 0.15291332 0.37971637]],some_videos_sample_clips/riding mechanical bull/XLoEgjP0Z3U/clip_0000.mp4,normal
[[0.06296527 0.28806517 0.         ... 0.06046104 0.19763438 0.3649387 ]],some_videos_sample_clips/riding mechanical bull/XLoEgjP0Z3U/clip_0015.mp4,normal
[[0.08064228 0.33926445 0.13177826 ... 0.01069819 0.17206071 0.26109305]],some_videos_sample_clips/riding mechanical bull/XLoEgjP0Z3U/clip_0009.mp4,normal
[[0.32015848 0.28820854 0.13746475 ... 0.00834353 0.12822612 0.09012303]],some_videos_sample_clips/riding mechanical bull/XLoEgjP0Z3U/clip_0013.mp4,normal
[[0.2226607  0.48591825 0.13741092 ... 0.10475209 0.13137299 0.27626953]],some_videos_sample_clips/riding mechanical bull/XLoEgjP0Z3U/clip_0010.mp4,normal
[[0.1365112  0.26112476 0.14044693 ... 0.08436767 0.24682747 0.        ]],some_videos_sample_clips/riding mechanical bull/XLoEgjP0Z3U/clip_0001.mp4,normal
[[0.11291702 0.29301918 0.04591257 ... 0.04897041 0.23824978 0.05213144]],some_videos_sample_clips/riding mechanical bull/XLoEgjP0Z3U/clip_0004.mp4,normal
[[0.         0.23535696 0.11174383 ... 0.07485492 0.3762261  0.18218628]],some_videos_sample_clips/riding mechanical bull/XLoEgjP0Z3U/clip_0016.mp4,normal
[[0.08752801 0.11705146 0.04595604 ... 0.08248925 0.08274549 0.        ]],some_videos_sample_clips/riding mechanical bull/XLoEgjP0Z3U/clip_0005.mp4,normal
[[0.2089546  0.36760232 0.2549511  ... 0.19395947 0.39834943 0.09534501]],some_videos_sample_clips/riding mechanical bull/XLoEgjP0Z3U/clip_0008.mp4,normal
[[0.39143226 0.38657477 0.15355442 ... 0.24993496 0.09558218 0.20523806]],some_videos_sample_clips/riding mechanical bull/XLoEgjP0Z3U/clip_0007.mp4,normal
[[0.06316601 0.57999134 0.15434372 ... 0.2089417  0.32652736 0.2137465 ]],some_videos_sample_clips/riding mechanical bull/BM-K9qeUai8/clip_0006.mp4,normal
[[0.25455365 0.37528852 0.20767222 ... 0.02731653 0.2481278  0.24729238]],some_videos_sample_clips/riding mechanical bull/BM-K9qeUai8/clip_0002.mp4,normal
[[0.07792264 0.37992197 0.35984817 ... 0.28174433 0.29863936 0.07285675]],some_videos_sample_clips/riding mechanical bull/BM-K9qeUai8/clip_0011.mp4,normal
[[0.06972196 0.13251776 0.         ... 0.13389291 0.2945064  0.21221347]],some_videos_sample_clips/riding mechanical bull/BM-K9qeUai8/clip_0017.mp4,normal
[[0.13198474 0.14731638 0.09901492 ... 0.18317026 0.33195034 0.1930102 ]],some_videos_sample_clips/riding mechanical bull/BM-K9qeUai8/clip_0012.mp4,normal
[[0.0666538  0.3350876  0.32579446 ... 0.10045852 0.17817354 0.12375998]],some_videos_sample_clips/riding mechanical bull/BM-K9qeUai8/clip_0014.mp4,normal
[[0.11362509 0.16947156 0.33962518 ... 0.15258764 0.07933451 0.13505444]],some_videos_sample_clips/riding mechanical bull/BM-K9qeUai8/clip_0003.mp4,normal
[[0.18951325 0.15908934 0.38061973 ... 0.09339094 0.2044444  0.3078423 ]],some_videos_sample_clips/riding mechanical bull/BM-K9qeUai8/clip_0000.mp4,normal
[[0.10353438 0.41322204 0.27317223 ... 0.14373712 0.3108616  0.25162414]],some_videos_sample_clips/riding mechanical bull/BM-K9qeUai8/clip_0015.mp4,normal
[[0.20161934 0.15903461 0.18552652 ... 0.33239093 0.3961117  0.36114162]],some_videos_sample_clips/riding mechanical bull/BM-K9qeUai8/clip_0009.mp4,normal
[[0.12758838 0.30078313 0.         ... 0.24314451 0.2136189  0.02486753]],some_videos_sample_clips/riding mechanical bull/BM-K9qeUai8/clip_0013.mp4,normal
[[0.16568463 0.10476508 0.08447989 ... 0.         0.34630027 0.11048058]],some_videos_sample_clips/riding mechanical bull/BM-K9qeUai8/clip_0010.mp4,normal
[[0.13499115 0.47021374 0.31735522 ... 0.08538558 0.39976382 0.36004892]],some_videos_sample_clips/riding mechanical bull/BM-K9qeUai8/clip_0001.mp4,normal
[[0.05711408 0.42950884 0.35525694 ... 0.12969558 0.28400302 0.32977545]],some_videos_sample_clips/riding mechanical bull/BM-K9qeUai8/clip_0004.mp4,normal
[[0.1756588  0.10435007 0.23453835 ... 0.03545527 0.17682838 0.3935926 ]],some_videos_sample_clips/riding mechanical bull/BM-K9qeUai8/clip_0016.mp4,normal
[[0.19789091 0.40720233 0.21741167 ... 0.1252337  0.3518065  0.19758712]],some_videos_sample_clips/riding mechanical bull/BM-K9qeUai8/clip_0005.mp4,normal
[[0.15721013 0.13247214 0.36261776 ... 0.08189319 0.12738216 0.23542178]],some_videos_sample_clips/riding mechanical bull/BM-K9qeUai8/clip_0008.mp4,normal
[[0.2331494  0.5139559  0.14183456 ... 0.16893505 0.42107898 0.30290148]],some_videos_sample_clips/riding mechanical bull/BM-K9qeUai8/clip_0007.mp4,normal
